,B_mcrsvrmcrmres,B_mngsvrmngmres,B_mcrsvrallcode,B_mcrsvrcode4xxRateFail,B_mcrsvrcode5xxRateFail,B_mngsvrallcode,B_mngsvrcode4xxRateFail,B_mngsvrcode5xxRateFail,B_mjssvrcode5xxRateFail,B_mjssvrallcode,B_mjssvrcode4xxRateFail,W_mcrsvrmcrmres,W_mngsvrmngmres,W_mcrsvrallcode,W_mcrsvrcode4xxRateFail,W_mcrsvrcode5xxRateFail,W_mngsvrallcode,W_mngsvrcode4xxRateFail,W_mngsvrcode5xxRateFail,W_mjssvrcode5xxRateFail,W_mjssvrallcode,W_mjssvrcode4xxRateFail,I_mcrsvrmcrmres,I_mngsvrmngmres,I_mcrsvrallcode,I_mcrsvrcode4xxRateFail,I_mcrsvrcode5xxRateFail,I_mngsvrallcode,I_mngsvrcode4xxRateFail,I_mngsvrcode5xxRateFail,I_mjssvrcode5xxRateFail,I_mjssvrallcode,I_mjssvrcode4xxRateFail,AI_mcrsvrmcrmres,AI_mngsvrmngmres,AI_mcrsvrallcode,AI_mcrsvrcode4xxRateFail,AI_mcrsvrcode5xxRateFail,AI_mngsvrallcode,AI_mngsvrcode4xxRateFail,AI_mngsvrcode5xxRateFail,AI_mjssvrcode5xxRateFail,AI_mjssvrallcode,AI_mjssvrcode4xxRateFail,IJ_mcrsvrmcrmres,IJ_mngsvrmngmres,IJ_mcrsvrallcode,IJ_mcrsvrcode4xxRateFail,IJ_mcrsvrcode5xxRateFail,IJ_mngsvrallcode,IJ_mngsvrcode4xxRateFail,IJ_mngsvrcode5xxRateFail,IJ_mjssvrcode5xxRateFail,IJ_mjssvrallcode,IJ_mjssvrcode4xxRateFail,IE_mcrsvrmcrmres,IE_mngsvrmngmres,IE_mcrsvrallcode,IE_mcrsvrcode4xxRateFail,IE_mcrsvrcode5xxRateFail,IE_mngsvrallcode,IE_mngsvrcode4xxRateFail,IE_mngsvrcode5xxRateFail,IE_mjssvrcode5xxRateFail,IE_mjssvrallcode,IE_mjssvrcode4xxRateFail,S_mcrsvrmcrmres,S_mngsvrmngmres,S_mcrsvrallcode,S_mcrsvrcode4xxRateFail,S_mcrsvrcode5xxRateFail,S_mngsvrallcode,S_mngsvrcode4xxRateFail,S_mngsvrcode5xxRateFail,S_mjssvrcode5xxRateFail,S_mjssvrallcode,S_mjssvrcode4xxRateFail,AC_mcrsvrmcrmres,AC_mngsvrmngmres,AC_mcrsvrallcode,AC_mcrsvrcode4xxRateFail,AC_mcrsvrcode5xxRateFail,AC_mngsvrallcode,AC_mngsvrcode4xxRateFail,AC_mngsvrcode5xxRateFail,AC_mjssvrcode5xxRateFail,AC_mjssvrallcode,AC_mjssvrcode4xxRateFail,L_mcrsvrmcrmres,L_mngsvrmngmres,L_mcrsvrallcode,L_mcrsvrcode4xxRateFail,L_mcrsvrcode5xxRateFail,L_mngsvrallcode,L_mngsvrcode4xxRateFail,L_mngsvrcode5xxRateFail,L_mjssvrcode5xxRateFail,L_mjssvrallcode,L_mjssvrcode4xxRateFail,R_mcrsvrmcrmres,R_mngsvrmngmres,R_mcrsvrallcode,R_mcrsvrcode4xxRateFail,R_mcrsvrcode5xxRateFail,R_mngsvrallcode,R_mngsvrcode4xxRateFail,R_mngsvrcode5xxRateFail,R_mjssvrcode5xxRateFail,R_mjssvrallcode,R_mjssvrcode4xxRateFail,M_mcrsvrmcrmres,M_mngsvrmngmres,M_mcrsvrallcode,M_mcrsvrcode4xxRateFail,M_mcrsvrcode5xxRateFail,M_mngsvrallcode,M_mngsvrcode4xxRateFail,M_mngsvrcode5xxRateFail,M_mjssvrcode5xxRateFail,M_mjssvrallcode,M_mjssvrcode4xxRateFail,AA_mcrsvrmcrmres,AA_mngsvrmngmres,AA_mcrsvrallcode,AA_mcrsvrcode4xxRateFail,AA_mcrsvrcode5xxRateFail,AA_mngsvrallcode,AA_mngsvrcode4xxRateFail,AA_mngsvrcode5xxRateFail,AA_mjssvrcode5xxRateFail,AA_mjssvrallcode,AA_mjssvrcode4xxRateFail,AB_mcrsvrmcrmres,AB_mngsvrmngmres,AB_mcrsvrallcode,AB_mcrsvrcode4xxRateFail,AB_mcrsvrcode5xxRateFail,AB_mngsvrallcode,AB_mngsvrcode4xxRateFail,AB_mngsvrcode5xxRateFail,AB_mjssvrcode5xxRateFail,AB_mjssvrallcode,AB_mjssvrcode4xxRateFail,IA_mcrsvrmcrmres,IA_mngsvrmngmres,IA_mcrsvrallcode,IA_mcrsvrcode4xxRateFail,IA_mcrsvrcode5xxRateFail,IA_mngsvrallcode,IA_mngsvrcode4xxRateFail,IA_mngsvrcode5xxRateFail,IA_mjssvrcode5xxRateFail,IA_mjssvrallcode,IA_mjssvrcode4xxRateFail,AS_mcrsvrmcrmres,AS_mngsvrmngmres,AS_mcrsvrallcode,AS_mcrsvrcode4xxRateFail,AS_mcrsvrcode5xxRateFail,AS_mngsvrallcode,AS_mngsvrcode4xxRateFail,AS_mngsvrcode5xxRateFail,AS_mjssvrcode5xxRateFail,AS_mjssvrallcode,AS_mjssvrcode4xxRateFail,AP_mcrsvrmcrmres,AP_mngsvrmngmres,AP_mcrsvrallcode,AP_mcrsvrcode4xxRateFail,AP_mcrsvrcode5xxRateFail,AP_mngsvrallcode,AP_mngsvrcode4xxRateFail,AP_mngsvrcode5xxRateFail,AP_mjssvrcode5xxRateFail,AP_mjssvrallcode,AP_mjssvrcode4xxRateFail
1558441800,219.006,323.0,18412.0,10.5692,0.0,19060.0,0.4145,0.0315,335.706,8682.0,0.311,435.87,661.0,7113.0,1.7995,0.1687,24745.0,0.6345,0.0323,0.0,11506.0,2.3466,245.305,737.092,3800.0,1.0263,0.0,30402.0,0.5296,0.0066,0.0,22945.0,1.399,348.2,743.0,13209.0,0.6965,0.0,28991.0,0.3484,0.0517,0.0,14119.0,1.1686,212.082,213.4,2637.0,0.6447,0.0379,18100.0,0.4751,0.0497,0.0,5027.0,0.2586,211.348,265.0,25630.0,1.0105,0.0039,36001.0,0.4917,0.0583,0.0,22794.0,0.3861,219.0,302.195,22981.0,0.7354,0.0,45936.0,0.8316,0.0283,0.0,19552.0,0.8746,189.404,265.17,16728.0,1.351,0.0,11881.0,4.6461,0.0253,0.0,6521.0,0.046,628.774,452.618,21065.0,0.9637,0.0,73017.0,0.6889,0.0438,0.0,28550.0,1.275,274.938,324.305,3431.0,0.9035,0.0291,10919.0,0.2015,0.0,0.0,5370.0,0.5773,219.766,412.682,6741.0,0.9642,0.0,38320.0,1.7302,0.0183,0.0,27767.0,1.5018,263.05,348.946,25946.0,0.7862,0.0,74850.0,0.6253,0.0428,0.0,38243.0,1.0799,235.339,296.0,22090.0,1.6931,0.0181,54216.0,0.7027,0.0148,0.0,30631.0,1.3614,74.0,22.0,310.0,0.3226,0.0,1443.0,0.0,0.0,0.0,441.0,0.0,816.27,826.469,9573.0,5.223,0.0,28677.0,0.4254,0.0523,0.0,8717.0,3.9693,0.0,51.486,0.0,0.0,0.0,1338.0,0.0,0.0,0.0,816.0,0.0
1558442100,223.058,312.676,17340.0,9.3945,0.0,24280.0,0.4366,0.0329,306.542,10675.0,0.2529,418.29,661.537,7071.0,2.4042,0.1131,28683.0,0.7879,0.0418,0.0,13916.0,1.8612,298.344,698.0,2768.0,1.1199,0.0,34338.0,0.5766,0.0379,0.0,24462.0,1.3041,316.215,739.0,12744.0,1.2476,0.0,38315.0,0.4515,0.0496,0.0,18744.0,0.8376,250.736,197.446,2592.0,1.5818,0.0386,34582.0,0.48,0.0434,0.0,8281.0,0.314,201.534,265.66,27842.0,1.3253,0.0,55055.0,0.4305,0.1017,0.0,32021.0,0.2249,224.024,295.52,23157.0,0.8982,0.0,62187.0,0.9664,0.0338,0.0,23914.0,0.7485,165.0,313.998,16091.0,1.3424,0.0,17411.0,4.3191,0.023,0.0,7877.0,0.0381,330.938,332.764,19083.0,2.1066,0.0,101220.0,0.7064,0.081,0.0,38365.0,0.8967,280.748,305.449,3042.0,0.8876,0.0329,12103.0,0.3553,0.0,0.0,5831.0,0.5316,201.784,375.955,5299.0,1.6229,0.0,47506.0,1.5956,0.021,0.0,32397.0,1.2964,254.0,333.644,23447.0,1.497,0.0,96178.0,0.7257,0.0208,0.0,48419.0,0.8158,280.156,323.417,19892.0,2.8856,0.0201,68055.0,0.8464,0.022,0.0,40797.0,0.9118,82.0,31.648,312.0,0.3205,0.0,1437.0,0.0,0.0,0.0,609.0,0.0,1082.512,1046.0,8332.0,7.8733,0.0,35520.0,0.4786,0.045,0.0,12806.0,2.7487,0.0,206.37,0.0,0.0,0.0,1334.0,0.0,0.0,0.0,839.0,0.0
1558442400,222.088,476.55,15267.0,9.3273,0.0,15404.0,0.5518,0.026,324.0,7658.0,0.6399,418.29,661.537,7071.0,2.4042,0.1131,20286.0,0.7394,0.0394,0.0,13916.0,1.8612,298.344,698.0,2768.0,1.1199,0.0,21684.0,0.7102,0.1291,0.0,24462.0,1.3041,316.215,739.0,12744.0,1.2476,0.0,24445.0,0.4827,0.0491,0.0,18744.0,0.8376,192.84,212.448,1485.0,0.7407,0.0673,15953.0,0.5328,0.0313,0.0,4108.0,0.6573,234.978,316.462,16522.0,0.9987,0.0061,26311.0,0.6689,0.1178,0.0,17127.0,0.5372,204.851,362.838,20738.0,0.9162,0.0145,35199.0,1.0966,0.0341,0.0,15312.0,1.0972,158.048,242.461,11336.0,0.8998,0.0,9896.0,5.4062,0.0202,0.0,5959.0,0.3356,330.938,332.764,19083.0,2.1066,0.0,44399.0,0.9302,0.0473,0.0,38365.0,0.8967,280.748,305.449,3042.0,0.8876,0.0329,7907.0,0.1518,0.0253,0.0,5831.0,0.5316,201.784,375.955,5299.0,1.6229,0.0,26092.0,2.3992,0.069,0.0,32397.0,1.2964,254.0,333.644,23447.0,1.497,0.0,48999.0,0.8653,0.051,0.0,48419.0,0.8158,280.156,323.417,19892.0,2.8856,0.0201,33515.0,1.092,0.0627,0.0,40797.0,0.9118,82.0,31.648,312.0,0.3205,0.0,1471.0,0.0,0.0,0.0,609.0,0.0,1082.512,1046.0,8332.0,7.8733,0.0,24947.0,0.5852,0.0401,0.0,12806.0,2.7487,0.0,206.37,0.0,0.0,0.0,1315.0,0.0,0.0,0.0,839.0,0.0
1558442700,237.995,350.008,21693.0,8.754,0.0,14526.0,0.654,0.0275,309.378,7241.0,0.7319,365.155,793.0,4409.0,2.4269,0.1588,17701.0,1.0677,0.0847,0.0,6850.0,3.7518,303.455,753.308,1715.0,0.5248,0.0,19641.0,0.8859,0.0611,0.0,14184.0,1.9036,364.64,1044.798,6324.0,0.7116,0.0,20730.0,0.5499,0.0531,0.0,8575.0,2.1924,193.949,213.862,1522.0,1.9711,0.0657,11518.0,1.2763,0.0087,0.0,3145.0,1.1765,245.931,347.934,15300.0,1.5294,0.0,23938.0,0.8355,0.0961,0.0,15094.0,0.6095,206.824,327.426,21752.0,1.347,0.0,33959.0,1.4871,0.0412,0.0,14228.0,1.1035,128.386,228.812,13040.0,1.089,0.0,9688.0,7.4319,0.0206,0.0,5559.0,0.054,359.0,312.952,10255.0,1.921,0.0,40173.0,1.4214,0.0398,0.0,15144.0,2.1064,230.564,332.088,3526.0,1.9569,0.0,7130.0,0.3086,0.0,0.0,4223.0,0.7104,224.302,412.4,4292.0,3.3784,0.0,23835.0,2.9327,0.0252,0.0,17882.0,2.5668,258.962,356.0,14668.0,1.1863,0.0,43275.0,1.3403,0.0416,0.0,20525.0,1.715,262.712,321.0,11508.0,3.6236,0.0348,33055.0,1.4915,0.0061,0.0,16107.0,2.2288,79.0,26.0,300.0,0.6667,0.0,1399.0,0.0,0.0,0.0,422.0,0.0,802.925,1364.086,9175.0,3.8474,0.0,21351.0,0.6557,0.0094,0.0,6037.0,4.7209,0.0,14.0,0.0,0.0,0.0,1341.0,0.0,0.0,0.0,834.0,0.0
1558443000,239.091,411.674,11359.0,6.004,0.0,17345.0,0.5362,0.0231,303.7,7231.0,0.733,351.4,686.458,5120.0,2.7344,0.1172,18889.0,0.8576,0.0,0.0,7641.0,3.3896,278.703,739.37,1948.0,0.7187,0.0,19389.0,0.6499,0.0464,0.0,14239.0,1.8892,375.783,755.64,6531.0,1.0565,0.0,22372.0,0.4023,0.0536,0.0,9507.0,2.5981,222.196,258.136,1634.0,0.6732,0.0612,11525.0,0.8156,0.0174,0.0,4222.0,1.0185,207.112,302.599,16944.0,1.5581,0.0,27807.0,0.6042,0.0755,0.0,18030.0,0.4714,210.104,330.486,22057.0,1.2241,0.0,37839.0,0.9805,0.0159,0.0,17685.0,0.8425,157.0,228.146,11891.0,0.9082,0.0,9396.0,5.6833,0.0426,0.0,6265.0,0.0638,668.71,408.096,9915.0,2.1382,0.0,43006.0,0.8836,0.0442,0.0,19875.0,1.6151,271.584,435.776,3124.0,1.2804,0.032,8378.0,0.3103,0.0119,0.0,4598.0,1.1309,200.952,417.915,3568.0,2.5224,0.0,23974.0,2.6028,0.0042,0.0,19288.0,2.8049,242.157,318.0,15850.0,1.2429,0.0,50625.0,0.796,0.0178,0.0,26466.0,1.2922,284.661,337.0,11957.0,2.8352,0.0502,36493.0,0.9975,0.0329,0.0,24037.0,1.377,64.0,32.928,300.0,0.6667,0.0,1427.0,0.0,0.0,0.0,432.0,0.0,1014.843,880.06,7073.0,5.1322,0.0,21801.0,0.6101,0.0275,0.0,6554.0,4.7147,0.0,21.372,0.0,0.0,0.0,1342.0,0.0,0.0,0.0,836.0,0.0
1558443300,249.27,335.678,9204.0,4.1938,0.0,19404.0,0.5566,0.0,337.06,7096.0,0.6623,409.71,698.514,5802.0,2.7749,0.1206,22356.0,0.8633,0.0224,0.0,7243.0,3.9901,287.518,698.904,1988.0,1.4085,0.0,22969.0,0.7401,0.0435,0.0,13457.0,1.9024,428.28,747.355,7832.0,0.8172,0.0,25054.0,0.4271,0.0559,0.0,9478.0,2.0046,211.792,195.331,1690.0,0.5917,0.0592,13169.0,1.0099,0.0456,0.0,3575.0,1.1469,231.0,296.0,18107.0,1.4138,0.0,30633.0,0.6562,0.062,0.0,15582.0,0.5327,219.0,333.704,22551.0,1.0376,0.0,45927.0,1.1213,0.0174,0.0,16573.0,1.0982,454.152,237.515,11647.0,0.8328,0.0,10012.0,7.0216,0.04,0.0,5506.0,0.0908,223.704,234.385,12446.0,1.3097,0.0,47819.0,1.3112,0.0544,0.0,17888.0,1.9454,245.432,324.27,3386.0,1.3881,0.0295,11042.0,0.2355,0.0272,0.0,5192.0,1.2904,202.03,374.789,4093.0,2.2722,0.0,27545.0,2.5631,0.0399,0.0,19696.0,3.0209,245.867,372.804,17701.0,1.0169,0.0,57743.0,1.0841,0.0398,0.0,21989.0,1.7372,554.748,333.088,13837.0,3.0787,0.0289,42335.0,1.2448,0.026,0.0,17301.0,2.4103,84.0,75.561,319.0,0.0,0.0,1444.0,0.0,0.0,0.0,481.0,0.0,1335.52,1415.61,4905.0,8.4404,0.0,23070.0,0.6285,0.065,0.0,6127.0,5.2228,0.0,50.495,0.0,0.0,0.0,1335.0,0.0,0.0,0.0,841.0,0.0
1558443600,337.301,313.0,12278.0,4.3167,0.0,35949.0,0.4089,0.064,0.0,13837.0,0.4192,403.578,677.218,11237.0,1.8866,0.0712,36736.0,0.558,0.0082,0.0,18637.0,1.6795,439.813,721.939,6592.0,0.7585,0.0,44382.0,0.4642,0.0293,0.0,30994.0,0.8066,369.865,730.373,20470.0,0.7084,0.0,49144.0,0.3724,0.0529,0.0,23121.0,0.8174,404.796,235.26,5190.0,1.1561,0.0,31370.0,0.4718,0.0159,0.0,9779.0,0.3784,196.624,284.519,39536.0,0.8827,0.0,67981.0,0.4236,0.0368,0.0,34820.0,0.2441,242.08,290.987,38012.0,1.0628,0.0,98335.0,0.5705,0.0417,0.0,36361.0,0.506,232.49,300.55,20670.0,0.8418,0.0,19575.0,3.2644,0.0204,0.0,8538.0,0.0351,253.006,265.638,36301.0,0.898,0.0,130045.0,0.6298,0.0446,0.0,50864.0,0.692,299.46,273.705,4877.0,1.6609,0.0205,23708.0,0.3923,0.0127,0.0,8807.0,0.738,208.51,411.386,11941.0,0.8291,0.0,72807.0,1.3598,0.022,0.0,46794.0,1.3335,289.394,352.647,42101.0,1.0974,0.0,140093.0,0.5354,0.0464,0.0,66251.0,0.646,307.846,312.25,36393.0,1.8218,0.011,103520.0,0.6627,0.0319,0.0,52682.0,0.8276,83.0,19.042,318.0,0.3145,0.0,1478.0,0.0,0.0,0.0,478.0,0.0,1377.794,1216.35,7103.0,9.3763,0.0,31126.0,0.3727,0.0257,0.0,10315.0,2.7145,0.0,869.76,0.0,0.0,0.0,1380.0,0.0,0.0,0.0,843.0,0.0
1558443900,290.12,323.083,11494.0,6.0466,0.0,46239.0,0.3504,0.0303,0.0,19200.0,0.2552,453.936,666.832,9733.0,2.5378,0.1027,55012.0,0.5871,0.0273,0.0,27198.0,1.0368,364.285,706.228,4428.0,2.4164,0.0,57305.0,0.4223,0.0332,0.0,41777.0,0.5625,404.0,694.36,19407.0,1.2985,0.0,66497.0,0.3233,0.0195,0.0,31776.0,0.5381,203.583,236.306,4145.0,2.3643,0.0241,66201.0,0.3459,0.0347,0.0,17330.0,0.0923,243.868,303.21,42664.0,1.254,0.0,109034.0,0.3412,0.0559,294.0,57052.0,0.1683,347.546,321.258,35971.0,1.7709,0.0,137958.0,0.6857,0.0406,0.0,51368.0,0.3465,203.239,306.905,18191.0,0.7531,0.0,33694.0,3.0866,0.0505,0.0,12551.0,0.0239,321.82,267.673,29090.0,1.7154,0.0,186979.0,0.5846,0.0412,0.0,72927.0,0.4676,282.12,291.621,4239.0,2.7365,0.0,24771.0,0.2705,0.0404,0.0,9327.0,0.7398,260.42,420.142,7414.0,1.3083,0.0,94840.0,1.2031,0.0411,0.0,58770.0,1.0294,1350.712,528.586,35632.0,1.6446,0.0,183414.0,0.5937,0.0409,0.0,89552.0,0.4724,1249.78,439.382,29451.0,2.5738,0.0136,132941.0,0.6747,0.0233,0.0808,74294.0,0.5761,67.0,83.078,309.0,2.2654,0.0,1461.0,0.0,0.0,0.0,590.0,0.0,1616.835,1204.684,7911.0,9.2656,0.0,40094.0,0.5163,0.0474,0.0,16415.0,1.8641,0.0,730.224,0.0,0.0,0.0,1384.0,0.0,0.0,0.0,825.0,0.0
1558444200,279.62,355.41,8972.0,4.1685,0.0,23593.0,0.4705,0.0805,0.0,10258.0,0.6142,388.488,662.555,5474.0,2.6489,0.1096,27021.0,0.6921,0.0703,0.0,14552.0,1.773,362.726,733.812,2062.0,0.9214,0.0,29606.0,0.5539,0.0169,0.0,25178.0,0.8301,423.04,719.035,8174.0,0.9665,0.0,35626.0,0.4351,0.0449,0.0,14640.0,1.25,264.977,222.517,1826.0,1.1501,0.0548,27983.0,0.5825,0.0286,0.0,7157.0,0.503,297.456,301.0,20532.0,1.6852,0.0,43297.0,0.6467,0.0993,245.766,24307.0,0.4567,223.0,318.777,25688.0,1.4131,0.0,58379.0,0.9918,0.0788,0.0,23263.0,0.8984,173.336,275.034,13164.0,0.6609,0.0,14161.0,4.6889,0.0424,0.0,7274.0,0.0962,258.82,235.0,10689.0,2.0208,0.0,72183.0,0.9434,0.0485,0.0,27717.0,1.4071,266.952,329.31,3564.0,1.6835,0.0281,11994.0,0.3418,0.0334,0.0,5788.0,0.9502,212.88,419.46,4245.0,1.8139,0.0,42608.0,2.1733,0.0352,0.0,27801.0,2.205,504.603,421.537,17547.0,1.7496,0.0,80178.0,0.8431,0.0511,0.0,35219.0,1.309,468.374,395.216,14166.0,3.1907,0.0282,55248.0,1.0009,0.0181,0.0,27010.0,1.4772,87.0,27.254,318.0,1.8868,0.0,1443.0,0.0,0.0,0.0,538.0,0.0,1346.394,1012.825,4573.0,8.9875,0.0,24675.0,0.5998,0.0486,0.0,9040.0,3.4403,0.0,169.015,0.0,0.0,0.0,1357.0,0.0,0.0,0.0,823.0,0.0
1558444500,251.11,377.055,8985.0,4.4741,0.0,21129.0,0.5774,0.0142,0.0,8366.0,0.5379,767.875,692.519,5023.0,2.9863,0.1593,20841.0,1.1564,0.0288,0.0,10413.0,2.8042,2185.835,1716.765,2173.0,1.0124,0.0,22631.0,0.7777,0.0221,0.0,20357.0,0.8597,593.562,816.776,6817.0,0.9828,0.0,25942.0,0.505,0.0385,0.0,10745.0,1.6194,222.941,191.692,1634.0,0.918,0.0612,17077.0,0.8784,0.1054,0.0,4426.0,0.8134,202.912,291.379,19212.0,1.2492,0.0,37825.0,0.6583,0.0899,224.253,21000.0,0.4905,208.0,326.701,25212.0,1.297,0.0,54101.0,1.4011,0.0444,0.0,20599.0,1.0437,147.273,275.5,13374.0,0.9197,0.0,12989.0,7.2215,0.077,0.0,6272.0,0.0957,220.184,245.108,10268.0,1.529,0.0,53764.0,1.4266,0.0335,0.0,21330.0,2.03,227.885,306.0,3420.0,1.1988,0.0292,10261.0,0.3314,0.039,0.0,5205.0,0.9222,200.6,405.572,4407.0,1.3615,0.0,31279.0,3.2578,0.0288,0.0,21700.0,2.8802,373.156,363.045,17128.0,1.3662,0.0058,64426.0,1.2417,0.0838,0.0,28872.0,1.3577,299.538,336.209,12631.0,3.3252,0.0,46291.0,1.5208,0.0367,0.0,20822.0,1.9162,212.0,20.025,318.0,0.0,0.0,1475.0,0.0,0.0,0.0,563.0,0.0,1092.9,10000.293,4464.0,9.4982,0.0,21769.0,0.7901,0.0322,0.0,6431.0,5.3491,0.0,22.158,0.0,0.0,0.0,1307.0,0.0,0.0,0.0,842.0,0.0
1558444800,251.0,391.0,8112.0,3.1065,0.0,20262.0,0.5676,0.0197,0.0,8255.0,0.5209,485.744,688.724,5203.0,2.3448,0.1345,20310.0,0.8223,0.0098,0.0,9972.0,3.209,319.052,719.062,1902.0,0.4206,0.0,20184.0,0.7382,0.0595,0.0,16474.0,0.9652,376.808,742.986,6765.0,0.7982,0.0,24087.0,0.4608,0.0581,0.0,9497.0,2.2428,444.513,1828.566,1532.0,1.1097,0.0653,14789.0,1.1495,0.0338,0.0,4636.0,0.8844,203.009,275.013,18203.0,1.8898,0.0,34716.0,0.6971,0.0807,236.585,20492.0,0.5466,216.0,348.872,24964.0,1.2859,0.0,49384.0,1.1016,0.0425,0.0,20152.0,0.9925,182.204,279.734,11712.0,0.777,0.0,11267.0,5.7779,0.0178,0.0,6377.0,0.047,185.914,245.996,10641.0,1.4284,0.0,52564.0,1.092,0.0285,0.0,21174.0,2.045,255.656,278.584,3107.0,0.6437,0.0322,10832.0,0.3785,0.0739,0.0,5496.0,0.7278,204.524,357.24,3840.0,1.849,0.0,30186.0,2.8225,0.0166,0.0,20895.0,3.4075,251.472,366.869,16059.0,1.2952,0.0,63179.0,0.9813,0.0443,0.0,30542.0,1.3064,295.313,351.0,12689.0,3.4124,0.0315,43378.0,1.1388,0.0184,0.0,23912.0,1.8694,191.0,75.533,304.0,0.0,0.0,1425.0,0.0,0.0,0.0,409.0,0.0,921.048,1105.931,4267.0,9.7961,0.0,20813.0,0.5477,0.0529,0.0,6342.0,5.4872,0.0,70.005,0.0,0.0,0.0,1321.0,0.0,0.0,0.0,832.0,0.0
1558445100,272.141,374.856,7451.0,3.0466,0.0,20184.0,0.5698,0.0099,0.0,7256.0,1.0336,403.464,699.688,4542.0,1.9155,0.1541,18520.0,1.1555,0.0324,0.0,7276.0,4.508,531.106,731.931,1640.0,0.4268,0.0,21021.0,0.8896,0.0523,0.0,12873.0,1.2041,409.175,767.134,6829.0,0.9958,0.0,22876.0,0.4721,0.0481,0.0,8792.0,1.9791,253.85,218.413,1663.0,1.9844,0.0601,12900.0,1.1473,0.0155,0.0,3806.0,1.2086,210.3,360.182,17473.0,1.4079,0.0,32742.0,0.8613,0.0611,235.064,16551.0,0.6344,213.463,370.044,23679.0,1.1065,0.0042,48326.0,1.4878,0.0517,0.0,16996.0,1.1414,183.681,269.946,12377.0,0.9938,0.0,12034.0,7.2378,0.0166,0.0,5731.0,0.0174,212.409,272.876,10662.0,1.5569,0.0,49594.0,1.5324,0.0565,0.0,17428.0,2.5361,226.872,403.344,2960.0,0.7095,0.0338,10767.0,0.4179,0.0372,0.0,4119.0,1.2382,211.758,415.317,3940.0,1.5482,0.0,28753.0,3.3249,0.0243,0.0,18758.0,3.5878,239.661,345.099,15794.0,1.032,0.0,55429.0,1.2755,0.0649,0.0,21538.0,1.704,259.616,352.0,11692.0,3.156,0.0,41515.0,1.4742,0.0458,0.0,16750.0,2.591,92.0,30.738,280.0,0.0,0.0,1395.0,0.0,0.0,0.0,408.0,0.0,2772.067,2013.546,3817.0,8.9337,0.0,19678.0,0.808,0.0457,0.0,6004.0,5.9127,0.0,336.788,0.0,0.0,0.0,1346.0,0.0,0.0,0.0,830.0,0.0
1558445400,234.845,346.815,10702.0,3.8404,0.0,31685.0,0.3945,0.0347,0.0,11378.0,0.5713,452.85,741.948,7068.0,2.2071,0.0424,23842.0,0.713,0.0377,0.0,10716.0,3.2941,276.013,705.439,3801.0,0.763,0.0,27005.0,0.4851,0.0185,0.0,18484.0,1.0766,337.475,722.008,13081.0,0.8409,0.0,29737.0,0.3396,0.0202,0.0,14448.0,1.4189,161.49,223.714,3470.0,1.1527,0.0,24016.0,0.6163,0.0833,0.0,6795.0,0.4857,191.676,300.169,33054.0,0.9953,0.0,58331.0,0.5057,0.0943,290.0,28563.0,0.3816,252.285,326.109,37055.0,1.2441,0.0108,82313.0,0.7787,0.0304,0.0,30103.0,0.6577,206.532,305.245,18176.0,0.6547,0.0,17991.0,3.9575,0.0389,0.0,8158.0,0.0735,178.389,222.0,30371.0,0.8923,0.0,108951.0,0.7976,0.034,0.0,37798.0,1.0715,240.441,290.25,4487.0,1.0475,0.0,19422.0,0.1648,0.0463,0.0,6829.0,0.9372,217.0,440.92,9568.0,1.3064,0.0,56638.0,1.9121,0.0194,0.0,34149.0,2.1377,343.0,368.898,35252.0,1.0326,0.0,111692.0,0.6715,0.0376,0.0,52331.0,0.7682,275.932,326.947,27982.0,2.0335,0.0143,79587.0,0.7941,0.0075,0.0,39923.0,1.1622,78.0,23.148,320.0,1.25,0.0,1471.0,0.0,0.0,0.0,436.0,0.0,1255.44,2076.756,6412.0,8.0942,0.0,24311.0,0.7651,0.2468,0.0,8172.0,4.3074,0.0,17.724,0.0,0.0,0.0,1319.0,0.0,0.0,0.0,848.0,0.0
